id,checked,description,name,appointment_id
"179","0","tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean","","740"
"180","0","quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat","semper est quam pharetra","1556"
"181","0","quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur","","1018"
"182","0","non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in","non lectus aliquam sit amet diam","1867"
"183","0","faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi","luctus nec molestie","422"
"184","0","habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat","ipsum primis in faucibus orci","980"
"185","0","dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis","venenatis turpis enim blandit","375"
"186","0","nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget","elit proin interdum mauris non ligula","1241"
"187","0","mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper","consequat morbi a ipsum integer a","705"
"188","0","massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum","nulla sed accumsan felis ut","1751"
"189","0","donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales","tortor quis turpis","2040"
"190","0","luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue","nunc nisl duis bibendum","1193"
"191","0","massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium","dapibus dolor vel","781"
"192","0","luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut","cubilia curae donec pharetra magna","395"
"193","0","in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna","pretium quis lectus","1682"
"194","0","odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id","vel est donec odio","2012"
"195","0","ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem","congue etiam justo etiam","1416"
"196","0","purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis","quam fringilla rhoncus","2043"
"197","0","justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum","venenatis non sodales sed tincidunt","515"
"198","0","mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas","ante nulla justo aliquam quis","866"
"199","0","morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel","eros viverra eget congue eget semper","376"
"200","0","vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum","non lectus aliquam sit amet diam","673"
"201","0","vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy","aliquam sit amet diam in","1646"
"202","0","accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque","sed tristique in tempus","266"
"203","0","mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium","vivamus vel nulla eget eros","555"
"204","0","sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec","vestibulum ac est lacinia nisi","1673"
"205","0","convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et","aenean sit amet","755"
"206","0","sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis","tortor sollicitudin mi sit amet","305"
"207","0","libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius","morbi odio odio elementum eu interdum","179"
"208","0","sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam","ac nibh fusce","686"
"209","0","amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien","aliquet ultrices erat tortor sollicitudin","2007"
"210","0","faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed","vestibulum ante ipsum primis in","780"
"211","0","a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed","nunc vestibulum ante ipsum","1679"
"212","0","id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo","leo rhoncus sed vestibulum sit amet","401"
"213","0","pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit","libero convallis eget eleifend","1114"
"214","0","ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur","nulla ac enim","1012"
"215","0","morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec","nulla justo aliquam quis","1967"
"216","0","iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis","ante ipsum primis","633"
"217","0","sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet","mauris sit amet eros suspendisse accumsan","1928"
"218","0","blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent","proin interdum mauris non","1528"
"219","0","justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque","","200"
"220","0","sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean","urna pretium nisl ut volutpat sapien","1988"
"221","0","imperdiet nullam orci pede venenatis non sodales sed tincidunt eu","neque vestibulum eget","1043"
"222","0","diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec","vestibulum aliquet ultrices","781"
"223","0","ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc","","1814"
"224","0","interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie","platea dictumst morbi","647"
"225","0","erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit","non mauris morbi non lectus aliquam","1818"
"226","0","varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus","tristique fusce congue diam id","1190"
"227","0","ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit","volutpat erat quisque erat eros","612"
"228","0","justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut","odio cras mi pede","170"
"229","0","sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id","rhoncus mauris enim leo rhoncus sed","2087"
"230","0","duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam","turpis nec euismod scelerisque quam","835"
"231","0","aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit","quam sapien varius ut blandit non","1253"
"232","0","orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula","proin interdum mauris non","2083"
"233","0","at velit eu est congue elementum in hac habitasse platea dictumst morbi","libero rutrum ac lobortis vel dapibus","1274"
"234","0","suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam","lobortis sapien sapien non","267"
"235","0","nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea","libero rutrum ac lobortis vel dapibus","298"
"236","0","ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor","pede lobortis ligula sit amet eleifend","410"
"237","0","congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras","erat volutpat in congue","683"
"238","0","morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin","pede lobortis ligula","612"
"239","0","vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat","non ligula pellentesque ultrices phasellus id","999"
"240","0","sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum","rhoncus aliquam lacus morbi","1553"
"241","0","leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam","posuere cubilia curae nulla dapibus","1680"
"242","0","ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor","ultrices posuere cubilia curae","899"
"243","0","vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id","dapibus dolor vel est donec","1233"
"244","0","nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia","nisi eu orci","1231"
"245","0","volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec","in blandit ultrices","1521"
"246","0","tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea","eget semper rutrum nulla nunc","870"
"247","0","ut dolor morbi vel lectus in quam fringilla rhoncus mauris","purus eu magna vulputate","1486"
"248","0","condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit","dui proin leo odio","999"
"249","0","integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum","elementum eu interdum eu tincidunt","444"
"250","0","tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit","sollicitudin vitae consectetuer eget","376"
